id_grupo_tema_interes,id_tema_interes
68c8720e-e7b9-4795-bf6d-a0db501cd75c,a0cd3baa-7e5f-4409-8a5a-6f12ef10349f
f9513615-922d-4cf7-a8b0-408d169690cd,a0cd3baa-7e5f-4409-8a5a-6f12ef10349f
f9513615-922d-4cf7-a8b0-408d169690cd,f51cb5cf-6196-4da3-a129-927ffe78570e
82d6df22-2dae-4703-9654-5a417fd282d7,a0cd3baa-7e5f-4409-8a5a-6f12ef10349f
441b6af7-7aa1-4d0c-9569-17826b9e69ee,a0cd3baa-7e5f-4409-8a5a-6f12ef10349f
68dde992-bf49-499c-883e-7a29fcd03ea9,a0cd3baa-7e5f-4409-8a5a-6f12ef10349f
b88e0697-db62-4a8f-aacf-c378783353e1,a0cd3baa-7e5f-4409-8a5a-6f12ef10349f
a5e132a4-8331-42a7-9ab8-54961d587d5c,a0cd3baa-7e5f-4409-8a5a-6f12ef10349f
a5e132a4-8331-42a7-9ab8-54961d587d5c,b8ccd884-5487-4b89-9543-de34b1d320e4
502e1b2a-51b3-462f-8e96-3365ba92163a,a0cd3baa-7e5f-4409-8a5a-6f12ef10349f
502e1b2a-51b3-462f-8e96-3365ba92163a,b8ccd884-5487-4b89-9543-de34b1d320e4
fe3a338d-08fa-4a79-b073-51df0962ffa6,ba6913e5-ee84-468a-b2f3-f6528651efe3
fe3a338d-08fa-4a79-b073-51df0962ffa6,b8ccd884-5487-4b89-9543-de34b1d320e4
be3e7cc7-631d-4c61-88ed-1d1f5749f41c,44d20e53-d8ab-43f6-a84b-9dd330105adf
b31d6659-115b-4957-bef9-bf18983c4b4a,44d20e53-d8ab-43f6-a84b-9dd330105adf
ba29256f-8f69-4e62-84d7-73ed61620d5b,44d20e53-d8ab-43f6-a84b-9dd330105adf
ba29256f-8f69-4e62-84d7-73ed61620d5b,b8ccd884-5487-4b89-9543-de34b1d320e4
b1f9a336-15b6-40fd-89d2-027cc3c0c15b,44d20e53-d8ab-43f6-a84b-9dd330105adf
b1f9a336-15b6-40fd-89d2-027cc3c0c15b,b8ccd884-5487-4b89-9543-de34b1d320e4
13284ce4-a806-423a-ae13-a4be12e0fbd4,44d20e53-d8ab-43f6-a84b-9dd330105adf
13284ce4-a806-423a-ae13-a4be12e0fbd4,b8ccd884-5487-4b89-9543-de34b1d320e4
c8158ff0-4149-480f-8d30-7c709920c134,44d20e53-d8ab-43f6-a84b-9dd330105adf
c8158ff0-4149-480f-8d30-7c709920c134,b8ccd884-5487-4b89-9543-de34b1d320e4
3d4ebc19-1fcf-40bc-a1e6-64a5d60e223c,44d20e53-d8ab-43f6-a84b-9dd330105adf
3d4ebc19-1fcf-40bc-a1e6-64a5d60e223c,b8ccd884-5487-4b89-9543-de34b1d320e4
1543bde1-22b2-4994-a2b3-b960471ee70f,44d20e53-d8ab-43f6-a84b-9dd330105adf
1543bde1-22b2-4994-a2b3-b960471ee70f,b8ccd884-5487-4b89-9543-de34b1d320e4
8defef60-121d-4338-8376-402144bbb48d,44d20e53-d8ab-43f6-a84b-9dd330105adf
8defef60-121d-4338-8376-402144bbb48d,b8ccd884-5487-4b89-9543-de34b1d320e4
00c85fe4-853a-41e9-ab19-7ba6786fa071,15d233a2-ba45-406f-a364-87ebff48dd46
00c85fe4-853a-41e9-ab19-7ba6786fa071,06bd2fb6-b42d-4171-b68b-d80246c672cc
4633cd6d-400b-4d45-8305-e403977b8013,15d233a2-ba45-406f-a364-87ebff48dd46
4633cd6d-400b-4d45-8305-e403977b8013,2ec6ca20-db72-4312-90a3-a24c9ee1279c
1179e7c6-9ab5-4062-9e45-310832089bfd,15d233a2-ba45-406f-a364-87ebff48dd46
1179e7c6-9ab5-4062-9e45-310832089bfd,06bd2fb6-b42d-4171-b68b-d80246c672cc
046245a2-249a-421d-9fa7-a00d0b89f72d,44d20e53-d8ab-43f6-a84b-9dd330105adf
046245a2-249a-421d-9fa7-a00d0b89f72d,b8ccd884-5487-4b89-9543-de34b1d320e4
1bc36a5c-568f-41bd-aea6-d05ff297d55d,b8ccd884-5487-4b89-9543-de34b1d320e4
45a91504-48f6-4bd1-a5bc-6abac3fae360,15d233a2-ba45-406f-a364-87ebff48dd46
7338b7d4-81e0-490c-a65c-76f322d770f3,15d233a2-ba45-406f-a364-87ebff48dd46
89d02056-515c-44a7-b14c-a730f7272dad,f51cb5cf-6196-4da3-a129-927ffe78570e
36d35657-7682-491f-b555-a3adadba2721,15d233a2-ba45-406f-a364-87ebff48dd46
36d35657-7682-491f-b555-a3adadba2721,f51cb5cf-6196-4da3-a129-927ffe78570e
3b9eb293-c679-4e42-a652-93db069c707a,b8ccd884-5487-4b89-9543-de34b1d320e4
a2ff9ec2-020f-4960-9a85-56481828e68e,15d233a2-ba45-406f-a364-87ebff48dd46
693ced52-6b3c-4be4-88dc-7f19a13afaf9,15d233a2-ba45-406f-a364-87ebff48dd46
822b3e7b-5377-411e-9753-436e63a3c622,f51cb5cf-6196-4da3-a129-927ffe78570e
694cd544-36b7-44d9-9570-b47e4517c27f,b8ccd884-5487-4b89-9543-de34b1d320e4
89653c59-e8b0-44a3-8614-fd403bf91e93,a0cd3baa-7e5f-4409-8a5a-6f12ef10349f
a41644ba-b303-46df-ae3b-ff85be1c7193,15d233a2-ba45-406f-a364-87ebff48dd46
a41644ba-b303-46df-ae3b-ff85be1c7193,f51cb5cf-6196-4da3-a129-927ffe78570e
310859d0-df59-4e03-96b4-3a9cc21bea7b,b8ccd884-5487-4b89-9543-de34b1d320e4
baef11f3-e5db-4be3-88f2-7e6335da8415,f51cb5cf-6196-4da3-a129-927ffe78570e
7dc826ed-f703-4eca-91f8-d3553963dba5,06bd2fb6-b42d-4171-b68b-d80246c672cc
b26cd0cf-e0ba-4c30-8c18-e45c85a67c34,06bd2fb6-b42d-4171-b68b-d80246c672cc
88517934-314b-46f4-a6a5-902e1272920e,b8ccd884-5487-4b89-9543-de34b1d320e4
1bec359e-c01e-4913-a44c-22c533907df2,b8ccd884-5487-4b89-9543-de34b1d320e4
32c5159f-e6aa-410d-9027-e21714e7e004,b8ccd884-5487-4b89-9543-de34b1d320e4
fd76bb08-addd-488b-a89a-0394c68d6d75,b8ccd884-5487-4b89-9543-de34b1d320e4
fd76bb08-addd-488b-a89a-0394c68d6d75,15d233a2-ba45-406f-a364-87ebff48dd46
3d8c9c20-0a00-43ea-b160-71448055479c,b8ccd884-5487-4b89-9543-de34b1d320e4
c165f649-5479-41fc-9a73-428d7dbd30ee,ba6913e5-ee84-468a-b2f3-f6528651efe3
7d4697dd-2e85-4dc1-aec5-a6bdbc3fa068,e40bf283-0155-436e-97f1-07e248a14776
01680ac9-67a0-4443-b0b1-edaddf3075e7,a0cd3baa-7e5f-4409-8a5a-6f12ef10349f
da3d8f6e-ed1d-4cad-a3ce-e7306480fbe6,a0cd3baa-7e5f-4409-8a5a-6f12ef10349f
fb5c9630-4d65-44f5-8af1-a6087a5827db,a0cd3baa-7e5f-4409-8a5a-6f12ef10349f
d8dd8b69-1779-4e8e-92d9-6acfc568213c,ba6913e5-ee84-468a-b2f3-f6528651efe3
17e58757-7de8-4be5-8588-c6fd974bb91e,ba6913e5-ee84-468a-b2f3-f6528651efe3
22d1d361-cd3e-4d52-b2bf-238de7476d92,ba6913e5-ee84-468a-b2f3-f6528651efe3
35128728-c932-4370-80cb-3dad273e846c,44d20e53-d8ab-43f6-a84b-9dd330105adf
4d3f0265-92c6-4493-8286-f1d4ff22b499,44d20e53-d8ab-43f6-a84b-9dd330105adf
6be3612b-ecde-4c3d-bfdd-8b212049fb7c,44d20e53-d8ab-43f6-a84b-9dd330105adf
6be3612b-ecde-4c3d-bfdd-8b212049fb7c,b8ccd884-5487-4b89-9543-de34b1d320e4
1b4bc3bb-cbe2-4da5-be94-9a9815c1979e,44d20e53-d8ab-43f6-a84b-9dd330105adf
1b4bc3bb-cbe2-4da5-be94-9a9815c1979e,b8ccd884-5487-4b89-9543-de34b1d320e4
1805ec6b-7848-46e1-9b68-8ce9bf83fa86,44d20e53-d8ab-43f6-a84b-9dd330105adf
1805ec6b-7848-46e1-9b68-8ce9bf83fa86,b8ccd884-5487-4b89-9543-de34b1d320e4
c318be0c-65c5-49b3-a912-9135c802f3e0,44d20e53-d8ab-43f6-a84b-9dd330105adf
c318be0c-65c5-49b3-a912-9135c802f3e0,b8ccd884-5487-4b89-9543-de34b1d320e4
88daffa3-b3cf-4fb0-8275-d4ce3844d559,44d20e53-d8ab-43f6-a84b-9dd330105adf
cd803d25-eb94-4ef3-bebc-dcb9d11e6891,44d20e53-d8ab-43f6-a84b-9dd330105adf
cd803d25-eb94-4ef3-bebc-dcb9d11e6891,b8ccd884-5487-4b89-9543-de34b1d320e4
37ed3990-302c-41c5-862e-fb3064ff49f6,44d20e53-d8ab-43f6-a84b-9dd330105adf
37ed3990-302c-41c5-862e-fb3064ff49f6,b8ccd884-5487-4b89-9543-de34b1d320e4
c2d094b6-d23f-4301-be47-3bcc8f1cc2b3,44d20e53-d8ab-43f6-a84b-9dd330105adf
c2d094b6-d23f-4301-be47-3bcc8f1cc2b3,b8ccd884-5487-4b89-9543-de34b1d320e4
4ae0fc17-964b-4e7f-b05e-40ecc07762d5,44d20e53-d8ab-43f6-a84b-9dd330105adf
4ae0fc17-964b-4e7f-b05e-40ecc07762d5,b8ccd884-5487-4b89-9543-de34b1d320e4
deec95fd-232b-4772-86ca-5c6bdbdf90bc,06bd2fb6-b42d-4171-b68b-d80246c672cc
75ef374f-8925-4122-b2c4-6daf9a93e200,44d20e53-d8ab-43f6-a84b-9dd330105adf
3d54d94f-416d-4928-a788-075d96c2b4a8,44d20e53-d8ab-43f6-a84b-9dd330105adf
3d54d94f-416d-4928-a788-075d96c2b4a8,b8ccd884-5487-4b89-9543-de34b1d320e4
a408084a-9060-4973-801a-fb674f74258c,44d20e53-d8ab-43f6-a84b-9dd330105adf
64b523fe-1731-4c3c-9891-881c8b3c3552,06bd2fb6-b42d-4171-b68b-d80246c672cc
28fa523d-d7ac-4c78-a92f-ad2b9e4ef28a,06bd2fb6-b42d-4171-b68b-d80246c672cc
263f23a2-7838-4c15-9c28-fcabc8102608,06bd2fb6-b42d-4171-b68b-d80246c672cc
e3877126-27a7-4965-a3a7-7ffb9e17b777,44d20e53-d8ab-43f6-a84b-9dd330105adf
e3877126-27a7-4965-a3a7-7ffb9e17b777,b8ccd884-5487-4b89-9543-de34b1d320e4
50df8dec-a820-4ca7-850a-6bb216fd94d1,e40bf283-0155-436e-97f1-07e248a14776
89231fe7-d091-444c-9582-9cb762f33066,e40bf283-0155-436e-97f1-07e248a14776
b419aef7-4f5f-4c8b-8d71-cedb2f1e4bcd,e40bf283-0155-436e-97f1-07e248a14776
5431cd19-9b3d-4e4b-a891-af552c27bd03,15d233a2-ba45-406f-a364-87ebff48dd46
5431cd19-9b3d-4e4b-a891-af552c27bd03,a0cd3baa-7e5f-4409-8a5a-6f12ef10349f
4b966874-a317-4bd0-9269-97e852846c10,15d233a2-ba45-406f-a364-87ebff48dd46
4b966874-a317-4bd0-9269-97e852846c10,b8ccd884-5487-4b89-9543-de34b1d320e4
1c045027-6c9b-41ed-9846-6e9788545c55,15d233a2-ba45-406f-a364-87ebff48dd46
f8546075-16d8-4609-a9a4-c162fea4a8ae,15d233a2-ba45-406f-a364-87ebff48dd46
f8546075-16d8-4609-a9a4-c162fea4a8ae,f51cb5cf-6196-4da3-a129-927ffe78570e
2572df24-8a50-4729-9fc2-cfe474c85d32,15d233a2-ba45-406f-a364-87ebff48dd46
2572df24-8a50-4729-9fc2-cfe474c85d32,f51cb5cf-6196-4da3-a129-927ffe78570e
9eebdbf5-044b-4c52-92c1-29601472e358,15d233a2-ba45-406f-a364-87ebff48dd46
f4ae341b-b794-4ea9-9d60-b20ac2f95f8a,15d233a2-ba45-406f-a364-87ebff48dd46
814b4096-4583-4136-aa2d-69fc6e62c3ec,15d233a2-ba45-406f-a364-87ebff48dd46
91df7a8b-b08f-4378-af3c-6555eb3bab00,15d233a2-ba45-406f-a364-87ebff48dd46
91df7a8b-b08f-4378-af3c-6555eb3bab00,b8ccd884-5487-4b89-9543-de34b1d320e4
5ede5d16-7da2-4dfb-b5b8-6c4ec3b3eaad,f51cb5cf-6196-4da3-a129-927ffe78570e
18d7aed7-b885-40ff-9d01-e3e326c26137,f51cb5cf-6196-4da3-a129-927ffe78570e
03d8c737-3ef4-4319-b5b1-0761316b9ae3,f51cb5cf-6196-4da3-a129-927ffe78570e
b00b33e1-8c10-4828-9739-1fef5a69775b,8b425f01-9aef-4dcb-9698-76eb5eba2ac2
b00b33e1-8c10-4828-9739-1fef5a69775b,ba6913e5-ee84-468a-b2f3-f6528651efe3
c9e59ea4-f060-4522-bbbf-6e7160ff6c6a,f51cb5cf-6196-4da3-a129-927ffe78570e
f799129a-aa5d-4bed-929f-0917cdbe1484,f51cb5cf-6196-4da3-a129-927ffe78570e
a19d995e-7fb8-4c35-9f5e-4bbe5aee8afa,f51cb5cf-6196-4da3-a129-927ffe78570e
05b911b3-94c4-496e-bcbf-fcb0bd44cbc1,f51cb5cf-6196-4da3-a129-927ffe78570e
a3c7a52c-3a83-45c2-910d-1e0c1a331152,f51cb5cf-6196-4da3-a129-927ffe78570e
517e352d-1e62-41ab-b33d-34a5f49af6ed,f51cb5cf-6196-4da3-a129-927ffe78570e
002a837c-b04c-432d-a6ad-b100996a311d,f51cb5cf-6196-4da3-a129-927ffe78570e
c99f59d5-3a8f-475d-84a2-2c35c8288e0b,f51cb5cf-6196-4da3-a129-927ffe78570e
1a8ed30e-ff2b-43bc-9bc7-99f96d3fa3c3,f51cb5cf-6196-4da3-a129-927ffe78570e
620c41ef-3c55-4b78-8ecb-e2dd47970e70,f51cb5cf-6196-4da3-a129-927ffe78570e
d32a29f1-6ff4-411b-923f-dc106705ff07,f51cb5cf-6196-4da3-a129-927ffe78570e
d32a29f1-6ff4-411b-923f-dc106705ff07,8b425f01-9aef-4dcb-9698-76eb5eba2ac2
6f84fa81-13b1-4c20-b36d-046fe2e27528,f51cb5cf-6196-4da3-a129-927ffe78570e
6f84fa81-13b1-4c20-b36d-046fe2e27528,8b425f01-9aef-4dcb-9698-76eb5eba2ac2
9ef1ad11-b277-4c46-aa23-765d1e63f2be,f51cb5cf-6196-4da3-a129-927ffe78570e
f4184ee9-64f5-4753-8d8f-37b3030f2720,f51cb5cf-6196-4da3-a129-927ffe78570e
9b6f3a1a-15bd-420b-93e1-4016cef592ea,f51cb5cf-6196-4da3-a129-927ffe78570e
42b4fa94-2648-4a6a-8284-1d1d3f446de2,8b425f01-9aef-4dcb-9698-76eb5eba2ac2
42b4fa94-2648-4a6a-8284-1d1d3f446de2,b8ccd884-5487-4b89-9543-de34b1d320e4
800f5f15-1051-4113-9a3f-cdeef2128dd0,06bd2fb6-b42d-4171-b68b-d80246c672cc
800f5f15-1051-4113-9a3f-cdeef2128dd0,ba6913e5-ee84-468a-b2f3-f6528651efe3
4ef227d8-eb3d-405a-a37f-9750c8cb5b49,8b425f01-9aef-4dcb-9698-76eb5eba2ac2
7f9dc384-eed1-4348-ab16-bb505dd06beb,8b425f01-9aef-4dcb-9698-76eb5eba2ac2
d4726bb0-395b-4eb4-9fa9-b53fb8e4244e,8b425f01-9aef-4dcb-9698-76eb5eba2ac2
53e15d15-ccd6-4b22-9b08-aa9a90aecd53,f51cb5cf-6196-4da3-a129-927ffe78570e
53e15d15-ccd6-4b22-9b08-aa9a90aecd53,b8ccd884-5487-4b89-9543-de34b1d320e4
7d8dc167-ae04-4f11-9820-b147cb8ed1ce,f51cb5cf-6196-4da3-a129-927ffe78570e
7d8dc167-ae04-4f11-9820-b147cb8ed1ce,b8ccd884-5487-4b89-9543-de34b1d320e4
3da7d046-8497-4f91-8861-3194de117abd,f51cb5cf-6196-4da3-a129-927ffe78570e
3da7d046-8497-4f91-8861-3194de117abd,b8ccd884-5487-4b89-9543-de34b1d320e4
a9d366c9-9668-4c22-9689-a04b8faa9d95,b8ccd884-5487-4b89-9543-de34b1d320e4
a9d366c9-9668-4c22-9689-a04b8faa9d95,44d20e53-d8ab-43f6-a84b-9dd330105adf
caeff460-6353-4ef0-903e-eb23acd99b93,b8ccd884-5487-4b89-9543-de34b1d320e4
caeff460-6353-4ef0-903e-eb23acd99b93,44d20e53-d8ab-43f6-a84b-9dd330105adf
9afb9e4f-32e6-4898-8cf0-863e2a3201f0,b8ccd884-5487-4b89-9543-de34b1d320e4
9afb9e4f-32e6-4898-8cf0-863e2a3201f0,44d20e53-d8ab-43f6-a84b-9dd330105adf
021399e5-6577-418a-a8d7-fa0e7a5105f7,e40bf283-0155-436e-97f1-07e248a14776
7280d35d-d068-41aa-b82f-2c9322f1ad65,a0cd3baa-7e5f-4409-8a5a-6f12ef10349f
980221b2-4950-4c3a-bfe8-2f724f2b0365,a0cd3baa-7e5f-4409-8a5a-6f12ef10349f
ffbdf97a-f156-48cb-90b4-a25f457dcfde,a0cd3baa-7e5f-4409-8a5a-6f12ef10349f
ffbdf97a-f156-48cb-90b4-a25f457dcfde,b8ccd884-5487-4b89-9543-de34b1d320e4
c1b56093-6893-4060-9279-e0a028be0d9a,a0cd3baa-7e5f-4409-8a5a-6f12ef10349f
c1b56093-6893-4060-9279-e0a028be0d9a,b8ccd884-5487-4b89-9543-de34b1d320e4
a29ca90e-5772-4aa8-8af1-f980e4da39de,a0cd3baa-7e5f-4409-8a5a-6f12ef10349f
7cb4a5af-2e67-4276-a98e-bdbdb778ca8b,a0cd3baa-7e5f-4409-8a5a-6f12ef10349f
1ec4c136-2e1e-4e83-83c7-e4c10d631bc5,ba6913e5-ee84-468a-b2f3-f6528651efe3
1ec4c136-2e1e-4e83-83c7-e4c10d631bc5,b8ccd884-5487-4b89-9543-de34b1d320e4
c500a427-563f-4fac-ad07-2c30d1173940,ba6913e5-ee84-468a-b2f3-f6528651efe3
c500a427-563f-4fac-ad07-2c30d1173940,b8ccd884-5487-4b89-9543-de34b1d320e4
214a1df5-47c1-47e5-9470-4f6e64d98e73,44d20e53-d8ab-43f6-a84b-9dd330105adf
5f156ff4-35b6-43f7-b1db-2bad6c19f413,44d20e53-d8ab-43f6-a84b-9dd330105adf
fb0d7cd9-a8bf-462d-9b3e-e09a1659cf39,44d20e53-d8ab-43f6-a84b-9dd330105adf
fb0d7cd9-a8bf-462d-9b3e-e09a1659cf39,b8ccd884-5487-4b89-9543-de34b1d320e4
9acf6f28-0382-4c2b-96ec-fb42fb7b3ed5,44d20e53-d8ab-43f6-a84b-9dd330105adf
9acf6f28-0382-4c2b-96ec-fb42fb7b3ed5,b8ccd884-5487-4b89-9543-de34b1d320e4
0f2a54fc-23a4-4512-978c-97fd24ac43ff,44d20e53-d8ab-43f6-a84b-9dd330105adf
0f2a54fc-23a4-4512-978c-97fd24ac43ff,b8ccd884-5487-4b89-9543-de34b1d320e4
caeffad1-adbe-4c8a-abdf-be6a9b63916c,44d20e53-d8ab-43f6-a84b-9dd330105adf
caeffad1-adbe-4c8a-abdf-be6a9b63916c,b8ccd884-5487-4b89-9543-de34b1d320e4
4b4f9cbb-435f-4727-b326-e1cf6c899b6c,44d20e53-d8ab-43f6-a84b-9dd330105adf
4b4f9cbb-435f-4727-b326-e1cf6c899b6c,b8ccd884-5487-4b89-9543-de34b1d320e4
f7a584ea-4761-495c-915c-2b8570c19817,44d20e53-d8ab-43f6-a84b-9dd330105adf
f7a584ea-4761-495c-915c-2b8570c19817,b8ccd884-5487-4b89-9543-de34b1d320e4
acd4cb45-a31c-4a1d-a3f4-018cd06f536c,44d20e53-d8ab-43f6-a84b-9dd330105adf
92f678f1-fb4d-43c9-b7c0-a2318952190d,06bd2fb6-b42d-4171-b68b-d80246c672cc
4290adb2-a5dc-45c5-95ea-66240c77673d,06bd2fb6-b42d-4171-b68b-d80246c672cc
9aca69a0-9229-405f-a14d-b9038760b3a8,06bd2fb6-b42d-4171-b68b-d80246c672cc
eed6a7ef-945e-4088-8cac-c1227236597a,15d233a2-ba45-406f-a364-87ebff48dd46
eed6a7ef-945e-4088-8cac-c1227236597a,f51cb5cf-6196-4da3-a129-927ffe78570e
eedecb86-7ae9-4ba9-afce-3041b9791526,15d233a2-ba45-406f-a364-87ebff48dd46
eedecb86-7ae9-4ba9-afce-3041b9791526,f51cb5cf-6196-4da3-a129-927ffe78570e
7fbd71ee-883a-4a97-9e4b-943dcbef409f,15d233a2-ba45-406f-a364-87ebff48dd46
7fbd71ee-883a-4a97-9e4b-943dcbef409f,f51cb5cf-6196-4da3-a129-927ffe78570e
07487741-8593-4f37-aeb1-5c9bf07a597a,15d233a2-ba45-406f-a364-87ebff48dd46
07487741-8593-4f37-aeb1-5c9bf07a597a,b8ccd884-5487-4b89-9543-de34b1d320e4
1b071045-9dd8-4e93-ace7-c186589854cc,e40bf283-0155-436e-97f1-07e248a14776
1b071045-9dd8-4e93-ace7-c186589854cc,2ec6ca20-db72-4312-90a3-a24c9ee1279c
84d190b8-18c5-46fa-85f8-54514874802a,f51cb5cf-6196-4da3-a129-927ffe78570e
e587aca4-f957-4e5b-9a9b-8fb1f2355505,e40bf283-0155-436e-97f1-07e248a14776
e587aca4-f957-4e5b-9a9b-8fb1f2355505,2ec6ca20-db72-4312-90a3-a24c9ee1279c
5e5aa206-c1db-4806-aa24-78fb2133cabf,44d20e53-d8ab-43f6-a84b-9dd330105adf
5e5aa206-c1db-4806-aa24-78fb2133cabf,b8ccd884-5487-4b89-9543-de34b1d320e4
ef6f8a7e-9f88-4f53-9a5a-dae75b62dfb1,8b425f01-9aef-4dcb-9698-76eb5eba2ac2
ef6f8a7e-9f88-4f53-9a5a-dae75b62dfb1,b8ccd884-5487-4b89-9543-de34b1d320e4
aee2d3a9-7db1-4445-9022-303cf548ed7b,8b425f01-9aef-4dcb-9698-76eb5eba2ac2
aee2d3a9-7db1-4445-9022-303cf548ed7b,b8ccd884-5487-4b89-9543-de34b1d320e4
8391da09-a934-400d-8433-22c26f42a723,f51cb5cf-6196-4da3-a129-927ffe78570e
8391da09-a934-400d-8433-22c26f42a723,b8ccd884-5487-4b89-9543-de34b1d320e4
a6c2e1e3-fddb-4e47-beec-12210920a674,f51cb5cf-6196-4da3-a129-927ffe78570e
fba28708-a271-468a-954d-02fee2f8fec7,f51cb5cf-6196-4da3-a129-927ffe78570e
fba28708-a271-468a-954d-02fee2f8fec7,b8ccd884-5487-4b89-9543-de34b1d320e4
198bf04e-c241-47d8-8f22-7e53c74abec5,f51cb5cf-6196-4da3-a129-927ffe78570e
198bf04e-c241-47d8-8f22-7e53c74abec5,b8ccd884-5487-4b89-9543-de34b1d320e4
c126fbd9-5812-4b0b-924a-c5403fc4c10c,f51cb5cf-6196-4da3-a129-927ffe78570e
1b0d3226-f907-4365-b883-dc2368d01975,f51cb5cf-6196-4da3-a129-927ffe78570e
1b0d3226-f907-4365-b883-dc2368d01975,06bd2fb6-b42d-4171-b68b-d80246c672cc
3f317231-6d53-45aa-acaa-2079562228bc,f51cb5cf-6196-4da3-a129-927ffe78570e
3f317231-6d53-45aa-acaa-2079562228bc,b8ccd884-5487-4b89-9543-de34b1d320e4
28f0dd3b-5ced-492d-be4e-7148bd34eac3,f51cb5cf-6196-4da3-a129-927ffe78570e
28f0dd3b-5ced-492d-be4e-7148bd34eac3,06bd2fb6-b42d-4171-b68b-d80246c672cc
fd591015-2e58-4add-b9c0-b4e9fc6d9519,f51cb5cf-6196-4da3-a129-927ffe78570e
fd591015-2e58-4add-b9c0-b4e9fc6d9519,b8ccd884-5487-4b89-9543-de34b1d320e4
a8b1d726-48e1-4d62-995c-c0bd1e2ba226,f51cb5cf-6196-4da3-a129-927ffe78570e
a8b1d726-48e1-4d62-995c-c0bd1e2ba226,b8ccd884-5487-4b89-9543-de34b1d320e4
40050071-dc3c-4742-b0ca-b0616816613d,44d20e53-d8ab-43f6-a84b-9dd330105adf
40050071-dc3c-4742-b0ca-b0616816613d,b8ccd884-5487-4b89-9543-de34b1d320e4
a7ad354a-0e1f-4e61-9ddd-fd1d12852a04,8b425f01-9aef-4dcb-9698-76eb5eba2ac2
a7ad354a-0e1f-4e61-9ddd-fd1d12852a04,b8ccd884-5487-4b89-9543-de34b1d320e4
e13cd9a1-6a1a-48a3-8ff3-ebf91ff26c8f,e40bf283-0155-436e-97f1-07e248a14776
e13cd9a1-6a1a-48a3-8ff3-ebf91ff26c8f,2ec6ca20-db72-4312-90a3-a24c9ee1279c
5a460fe0-4033-45b3-8f1a-fc6fcb01cc7e,8b425f01-9aef-4dcb-9698-76eb5eba2ac2
5a460fe0-4033-45b3-8f1a-fc6fcb01cc7e,b8ccd884-5487-4b89-9543-de34b1d320e4
d6daf3f6-3e9c-4048-88e4-db7f788d58e1,f51cb5cf-6196-4da3-a129-927ffe78570e
d6daf3f6-3e9c-4048-88e4-db7f788d58e1,b8ccd884-5487-4b89-9543-de34b1d320e4
c5504f81-dd33-46e8-bd22-0a606680682e,ba6913e5-ee84-468a-b2f3-f6528651efe3
9fc7d3d7-7ef1-4749-908e-94bd217bd224,ba6913e5-ee84-468a-b2f3-f6528651efe3
436599d3-ce54-4763-83a2-32b7d8d3235c,ba6913e5-ee84-468a-b2f3-f6528651efe3
88051ff5-0c20-4668-8d9b-eb42dcaf54ce,ba6913e5-ee84-468a-b2f3-f6528651efe3
91e4472c-6254-4646-a175-185cb3925cad,f51cb5cf-6196-4da3-a129-927ffe78570e
6417e91a-0260-4e92-b917-06f681796108,f51cb5cf-6196-4da3-a129-927ffe78570e
8e3c8210-1138-4fdc-b6dd-6617ab046130,f51cb5cf-6196-4da3-a129-927ffe78570e
8e3c8210-1138-4fdc-b6dd-6617ab046130,8b425f01-9aef-4dcb-9698-76eb5eba2ac2
d0e56b7f-b7af-470f-a14f-453c983aa310,8b425f01-9aef-4dcb-9698-76eb5eba2ac2
fafa7fa6-c835-4479-b5df-236ff42aedef,f51cb5cf-6196-4da3-a129-927ffe78570e
cf994928-100e-432b-b412-881f2025fdb2,f51cb5cf-6196-4da3-a129-927ffe78570e
cf994928-100e-432b-b412-881f2025fdb2,b8ccd884-5487-4b89-9543-de34b1d320e4
c053bbe0-c083-46a9-859e-d494b7516839,e40bf283-0155-436e-97f1-07e248a14776
c053bbe0-c083-46a9-859e-d494b7516839,2ec6ca20-db72-4312-90a3-a24c9ee1279c
ed5d9295-5fa6-4af8-83bd-4dc175e9a384,f51cb5cf-6196-4da3-a129-927ffe78570e
ed5d9295-5fa6-4af8-83bd-4dc175e9a384,b8ccd884-5487-4b89-9543-de34b1d320e4
b179e42f-d383-49d0-be96-279b292c5276,f51cb5cf-6196-4da3-a129-927ffe78570e
b179e42f-d383-49d0-be96-279b292c5276,b8ccd884-5487-4b89-9543-de34b1d320e4
9b56b994-21d5-4417-ac27-36ed3add22bb,e40bf283-0155-436e-97f1-07e248a14776
9b56b994-21d5-4417-ac27-36ed3add22bb,f51cb5cf-6196-4da3-a129-927ffe78570e
8ff1744d-9672-4c3a-a6e3-3bc637fd5cd1,06bd2fb6-b42d-4171-b68b-d80246c672cc
8ff1744d-9672-4c3a-a6e3-3bc637fd5cd1,ba6913e5-ee84-468a-b2f3-f6528651efe3
c5047984-af3a-46b2-8167-ca216294fdbc,f51cb5cf-6196-4da3-a129-927ffe78570e
c5047984-af3a-46b2-8167-ca216294fdbc,b8ccd884-5487-4b89-9543-de34b1d320e4
737e8ff7-cc26-4dfe-ab0c-8af2b8de7759,f51cb5cf-6196-4da3-a129-927ffe78570e
737e8ff7-cc26-4dfe-ab0c-8af2b8de7759,b8ccd884-5487-4b89-9543-de34b1d320e4
c72e2e75-a57d-4b76-9e03-9651c9b79b3d,8b425f01-9aef-4dcb-9698-76eb5eba2ac2
